activity_year_x,upper,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,lei,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2021,549300R9S3MVDV4MGF56,20-8745846,7,4438179,4438179,"Carrington Mortgage Services, LLC",DE,Wilmington,-1,3,-1,,-1,,2021,4,549300R9S3MVDV4MGF56,7,Carrington Mortgage Services L,CA,Anaheim,92806,92949
2021,54930043BMDE130FJ617,77-0323586,7,3332935,3332935,"PROVIDENT FUNDING ASSOCIATES, L.P.",CA,BURLINGAME,-1,3,-1,,-1,,2021,4,54930043BMDE130FJ617,7,Provident Funding Associates,CA,Burlingame,94010,60543
2021,5493000YNV8IX4VD3X12,62-0997810,7,1936928,1936928,"VANDERBILT MORTGAGE AND FINANCE, INC.",TN,KNOXVILLE,-1,3,-1,,-1,,2021,4,5493000YNV8IX4VD3X12,7,"VANDERBILT MORTGAGE AND FINANCE, INC",TN,MARYVILLE,37804,128354
2021,549300ALNLUNS3Y53T24,84-1594306,7,4922025,4922025,AMERICAN FINANCING CORPORATION,CO,Aurora,-1,3,-1,,-1,,2021,4,549300ALNLUNS3Y53T24,7,American Financing Corporation,CO,Aurora,80014,84544
2021,5493006VAGP3GQ8FJT49,46-3528270,7,5023910,5023910,"Kiavi Funding, Inc",DE,WILMINGTON,-1,2,5023901,,-1,,2021,4,5493006VAGP3GQ8FJT49,7,"Kiavi Funding, Inc.",PA,Pittsburgh,15212,17874
2021,549300NOCASXPA34X033,27-4023565,7,4878010,4878010,"LAKEVIEW LOAN SERVICING, LLC",DE,WILMINGTON,-1,3,-1,,-1,,2021,4,549300NOCASXPA34X033,7,"Lakeview Loan Servicing, LLC",FL,Coral Gables,33146,279812
2021,C5654JQHZUHN0772B561,74-2291652,9,619877,619877,USAA Federal Savings Bank,TX,San Antonio,80522766,0,1447385,USAA CAPITAL CORP.,1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,2021,4,C5654JQHZUHN0772B561,9,USAA FEDERAL SAVINGS BANK,TX,SAN ANTONIO,78288,49633
2021,54930065B0NVUO52TY13,47-3705377,7,47-3705377,-1,AmRes Corporation,PA,Hummelstown,-1,3,-1,,-1,,2021,4,54930065B0NVUO52TY13,7,AMRES CORPORATION,PA,TREVOSE,19053,5356
2021,254900GL9FITA8BCKE77,87-0237696,5,264192,264192,Hercules First Federal Credit Union,UT,Salt Lake City,101571,0,-1,,-1,,2021,4,254900GL9FITA8BCKE77,5,Hercules First Federal Credit Union,UT,Taylorsville,84129,106
2021,549300CS1XP28EERR469,39-1229545,2,247140,247140,Oregon Community Bank,WI,Oregon,619951,0,1205473,,1205473,"BOSSHARD FINANCIAL GROUP, INC.",2021,4,549300CS1XP28EERR469,2,ONE COMMUNITY BANK,WI,OREGON,53575,1155
2021,549300OP314BNT2VUU11,82-0230214,5,124287,124287,PIONEER,ID,Mountain Home,489762,0,-1,,-1,,2021,4,549300OP314BNT2VUU11,5,PIONEER FEDERAL CREDIT UNION,ID,MOUNTAIN HOME,83647,387
2021,549300E45E0GS21KWF28,47-0524996,5,624590,624590,FIRST NEBRASKA Credit Union,NE,Omaha,141005,0,-1,,-1,,2021,4,549300E45E0GS21KWF28,5,FIRST NEBRASKA CREDIT UNION,NE,OMAHA,68134,317
2021,549300SK86EFHGUY2C52,39-0273620,3,894348,894348,Bank of Wisconsin Dells,WI,Wisconsin Dells,593987,0,3059746,,3059746,"DELLS BANCSHARES, INC.",2021,4,549300SK86EFHGUY2C52,3,BANK OF WISCONSIN DELLS,WI,716 SUPERIOR ST,53965,227
2021,5493002IVUY1DY0ZCL83,86-6050693,5,366489,366489,Canyon State Credit Union,AZ,Phoenix,435267,0,-1,,-1,,2021,4,5493002IVUY1DY0ZCL83,5,Copper State Credit Union,AZ,Phoenix,85053,666
2021,549300QZED00YTPAWQ69,88-0500878,5,3890097,3890097,GREATER NEVADA LLC,NV,RENO,-1,3,-1,,-1,,2021,4,549300QZED00YTPAWQ69,5,Greater Nevada Mortgage,NV,Carson City,89701,1401
2021,7H6GLXDRUGQFU57RNE97,13-4994650,9,852218,852218,"JPMorgan Chase Bank, National Association",OH,Columbus,2140778000,-1,1039502,JPMORGAN CHASE & CO.,1039502,JPMORGAN CHASE & CO.,2021,4,7H6GLXDRUGQFU57RNE97,9,"JPMorgan Chase Bank, NA",OH,Columbus,43240,546394
2021,549300YIQ7S7Z8PIHE53,26-0021318,7,3914377,3914377,AmeriSave Mortgage Corporation,GA,Atlanta,-1,3,-1,,-1,,2021,4,549300YIQ7S7Z8PIHE53,7,AMERISAVE MORTGAGE COMPANY,GA,ATLANTA,30305,488180
2021,5493007Y306QGNH6J842,04-1896000,5,18292,18292,LIBERTY BAY CREDIT UNION,MA,Braintree,669864,0,-1,,-1,,2021,4,5493007Y306QGNH6J842,5,Liberty Bay Credit Union,MA,Braintree,02184,416
2021,54930030PHXZTW8UCY89,48-0438970,2,671053,671053,"The Stock Exchange Bank, Caldwell, Kansas",KS,Caldwell,53736,0,1956702,STOCK EXCHANGE FINANCIAL CORPORATION,1956702,STOCK EXCHANGE FINANCIAL CORPORATION,2021,4,54930030PHXZTW8UCY89,2,The Stock Exchange Bank,KS,Caldwell,67022,136
2021,254900J67JRUY8SSE075,20-3063093,3,3344321,3344321,Tradition Capital Bank,MN,Edina,911710,-1,3344312,,3344312,"TRADITION BANCSHARES, INC.",2021,4,254900J67JRUY8SSE075,3,TRADITION CAPITAL BANK,MN,WAYZATA,55391,317
2021,RVDPPPGHCGZ40J4VQ731,26-2049351,9,4186591,4186591,"PENNYMAC LOAN SERVICES, LLC",DE,WILMINGTON,-1,3,-1,,-1,,2021,4,RVDPPPGHCGZ40J4VQ731,9,PENNYMAC LOAN SERVICES LLC,CA,WESTLAKE VILLAGE,91361,590862
2021,549300QMMJSALZQVP721,74-1196893,5,572093,572093,PUBLIC EMPLOYEES Credit Union,TX,Austin,350675,0,-1,,-1,,2021,4,549300QMMJSALZQVP721,5,Public Employees Credit Union,TX,Austin,78701,313
2021,254900NSJ1ASOONUCL94,47-0380194,5,692777,692777,LPS Employees Federal Credit Union,NE,Lincoln,-1,0,-1,,-1,,2021,4,254900NSJ1ASOONUCL94,5,LPS Employees Federal Credit Union,NE,Lincoln,68510,102
2021,54930060G4MDPWHISD89,91-1374387,7,3878385,3878385,EVERGREEN MONEYSOURCE MORTGAGE COMPANY,WA,OLYMPIA,-1,3,-1,,-1,,2021,4,54930060G4MDPWHISD89,7,Evergreen Moneysource Mortgage Company,WA,Bellevue,98006,19475
2021,5493002P6EVQ94HFYF14,21-0641594,5,441274,441274,SOUTH JERSEY,NJ,Deptford,378746,0,-1,,-1,,2021,4,5493002P6EVQ94HFYF14,5,FIRST HARVEST FEDERAL CU,NJ,DEPTFORD,08096,595
2021,54930063578UDYE3JR69,38-3601693,7,3870512,3870512,POLARIS HOME FUNDING CORP.,FL,Englewood,-1,3,-1,,-1,,2021,4,54930063578UDYE3JR69,7,Polaris Home Funding Corp.,MI,Grandville,49418,3642
2021,549300YPQDQJM78AYS70,37-0665733,5,222594,222594,HEARTLAND,IL,Springfield,320693,0,-1,,-1,,2021,4,549300YPQDQJM78AYS70,5,HEARTLAND CREDI T UNION,IL,SPRINGFEILD,62704,514
2021,549300TDVGWRELEO5F50,16-0920502,5,562786,562786,VISIONS,NY,Endwell,4274925,0,-1,,-1,,2021,4,549300TDVGWRELEO5F50,5,Visions Federal Credit Union,NY,Endicott,13760,5130
2021,549300S61HFNW2YFEK61,58-0153300,3,37435,37435,United Bank,GA,Zebulon,1510787,0,1082777,,1082777,UNITED BANK CORPORATION,2021,4,549300S61HFNW2YFEK61,3,UNITED BANK,GA,ZEBULON,30295,1796
2021,549300L9MOPDT0NKE883,48-0630879,1,762474,762474,"Fidelity Bank, National Association",KS,Wichita,2411656,0,3223967,,3223967,FIDELITY FINANCIAL CORPORATION,2021,4,549300L9MOPDT0NKE883,1,"FIDELITY BANK, N.A.",KS,WICHITA,67202,3389
2021,549300SV2V1USGXBSB36,26-0474086,3,3690701,3690701,Prime Meridian Bank,FL,Tallahassee,500841,0,4167974,,4167974,PRIME MERIDIAN HOLDING COMPANY,2021,4,549300SV2V1USGXBSB36,3,Prime Meridian Bank,FL,Tallahassee,32312,225
2021,549300HTMO7FGRKRLV06,11-2975713,7,3881590,3881590,"CLIFFCO, INC.",NY,UNIONDALE,-1,3,-1,,-1,,2021,4,549300HTMO7FGRKRLV06,7,"Cliffco, Inc",NY,Uniondale,11553,1833
2021,549300FOXIQQV5UZD367,54-1872422,7,3207958,3207958,"SOUTHERN TRUST MORTGAGE, LLC",VA,VIRGINIA BEACH,-1,1,-1,,3325740,"SOUTHERN NATIONAL BANCORP OF VIRGINIA, INC.",2021,4,549300FOXIQQV5UZD367,7,"Southern Trust Mortgage, LLC",VA,Virginia Beach,23462,10287
2021,254900C303DGB8I7GG88,95-1644513,5,82677,82677,LA Financial Federal Credit Union,CA,Pasadena,418943,0,-1,,-1,,2021,4,254900C303DGB8I7GG88,5,LA Financial Credit Union,CA,Pasadena,91105,502
2021,549300G36820CW642I52,23-0718025,3,582177,582177,Huntingdon Valley Bank,PA,Huntingdon Valley,351777,0,5042966,,5042966,"HV BANCORP, INC",2021,4,549300G36820CW642I52,3,HUNTINGDON VALLEY BANK,PA,DOYLESTOWN,18901,2851
2021,5493003WN6DPWM6VYA67,74-1110192,5,774,774,AUSTIN TELCO Federal Credit Union,TX,Austin,1819436,0,-1,,-1,,2021,4,5493003WN6DPWM6VYA67,5,Austin Telco FCU,TX,Austin,78757,1824
2021,549300JGL6C3EZEB8H05,42-1279302,3,803649,803649,Green Belt Bank & Trust,IA,Iowa Falls,494714,0,1140958,,1140958,GREEN BELT BANCORPORATION,2021,4,549300JGL6C3EZEB8H05,3,Green Belt Bank & Trust,IA,Iowa Falls,50126,213
2021,D32W5EBLENJC27207O81,48-0807333,3,65858,65858,Emprise Bank,KS,Wichita,1817179,0,1135824,,1135824,EMPRISE FINANCIAL CORPORATION,2021,4,D32W5EBLENJC27207O81,3,EMPRISE BANK,KS,WICHITA,67202,1160
2021,25490041Y3ITG7RD6H37,20-8219870,1,3597211,3597211,"Chain Bridge Bank, National Association",VA,Mclean,829790,0,3597220,,3597220,"CHAIN BRIDGE BANCORP, INC.",2021,4,25490041Y3ITG7RD6H37,1,"Chain Bridge Bank, N.A.",VA,McLean,22101,110
2021,B4TYDEB6GKMZO031MB27,94-1687665,9,480228,480228,"Bank of America, National Association",NC,Charlotte,1751524000,-1,1199769,BANA HOLDING CORPORATION,1073757,BANK OF AMERICA CORPORATION,2021,4,B4TYDEB6GKMZO031MB27,9,Bank of America NA,CA,Westlake Village,91361,368728
2021,KB1H1DSPRFMYMCUFXT09,94-1347393,9,451965,451965,"Wells Fargo Bank, National Association",SD,Sioux Falls,1747398000,0,2741679,"WFC HOLDINGS, LLC",1120754,WELLS FARGO & COMPANY,2021,4,KB1H1DSPRFMYMCUFXT09,9,WELLS FARGO BANK NA,NC,WINSTON-SALEM,27150-0000,897196
2021,254900YB9XQDO5W4KU33,59-0808589,5,689889,689889,SunState Federal Credit Union,FL,Gainesville,497331,0,-1,,-1,,2021,4,254900YB9XQDO5W4KU33,5,RADIANT CREDIT UNION,FL,GAINESVILLE,32606,798
2021,5493006MW6O2CE88BD43,94-0362026,5,648895,648895,MEMBERS 1ST CREDIT UNION,CA,Redding,230585,0,-1,,-1,,2021,4,5493006MW6O2CE88BD43,5,MEMBERS 1ST CREDIT UNION,CA,REDDING,96003,116
2021,5493008ZGI6EQ8RHPQ04,38-1067370,3,602048,602048,The State Bank,MI,Fenton,1033895,0,1248818,,1248818,"FENTURA FINANCIAL, INC.",2021,4,5493008ZGI6EQ8RHPQ04,3,The State Bank,MI,Fenton,48430,1465
2021,5493001XP7X9J8PCH525,20-8866792,3,3629420,3629420,Southern States Bank,AL,Anniston,1095493,0,3818381,,3818381,"SOUTHERN STATES BANCSHARES, INC.",2021,4,5493001XP7X9J8PCH525,3,Southern States Bank,AL,Anniston,36201,221
2021,549300T7AIY7RU1YDP31,51-0678201,2,4210227,4210227,NBH Bank,CO,Greenwood Village,5893793,0,3973888,,3973888,NATIONAL BANK HOLDINGS CORPORATION,2021,4,549300T7AIY7RU1YDP31,2,NBH Bank,CO,Greenwood Village,80111,9403
2021,54930082VCNY40XPOB62,72-0185325,1,622037,622037,The First National Bank of Jeanerette,LA,Jeanerette,280482,0,1085303,,1085303,"JEANERETTE FIRST NATIONAL BANCORP, INC.",2021,4,54930082VCNY40XPOB62,1,THE FIRST NATIONAL BANK OF JEA,LA,JEANERETTE,70544,177
2021,JJKC32MCHWDI71265Z06,56-1074313,9,852320,852320,Truist Bank,NC,Winston-Salem,216077000,-1,1074156,BB&T CORPORATION,1074156,BB&T CORPORATION,2021,4,JJKC32MCHWDI71265Z06,9,TRUIST BANK,NC,RALEIGH,27604,286895
2021,549300U852CO3ZPGIE54,75-0510713,1,24668,24668,"BTH Bank, National Association",TX,Quitman,1792260,0,3488681,,3488681,"BT HOLDINGS, INC.",2021,4,549300U852CO3ZPGIE54,1,BTH BANK NATIONAL ASSOCIATION,TX,QUITMAN,75783,383
2021,549300CUUEEQ66ZVK149,43-1826060,7,5139017,5139017,"ENDEAVOR CAPITAL, LLC.",MO,Chesterfield,-1,3,-1,,-1,,2021,4,549300CUUEEQ66ZVK149,7,Endeavor Capital LLC,MO,Chesterfield,63017,5881
2021,549300CKKPTDS03YHG30,35-1089892,5,782481,782481,FIRST TRUST,IN,Michigan City,120638,0,-1,,-1,,2021,4,549300CKKPTDS03YHG30,5,First Trust Credit Union,IN,Michigan City,46360,83
2021,25490051QQ72KQWNN915,43-1123104,3,706656,706656,Community Bank of Marshall,MO,Marshall,163487,0,2647360,"MARSHALL COMMUNITY BANCSHARES, INC.",2647360,"MARSHALL COMMUNITY BANCSHARES, INC.",2021,4,25490051QQ72KQWNN915,3,Community Bank of Marshall,MO,Marshall,65340,104
2021,E57ODZWZ7FF32TWEFA76,13-5266470,9,476810,476810,"Citibank, National Association",SD,Sioux Falls,1384707000,0,3375370,CITICORP LLC,1951350,CITIGROUP INC.,2021,4,E57ODZWZ7FF32TWEFA76,9,"Citibank, N.A.",NY,New York,10012,73698
2021,549300RLNUFWOJLX7W13,26-4536354,3,3821037,3821037,R Bank,TX,Round Rock,553637,0,4478027,,4478027,R CORP FINANCIAL,2021,4,549300RLNUFWOJLX7W13,3,R BANK,TX,ROUND ROCK,78665,469
2021,549300ZAZI235VM8Q149,51-0427792,7,3882618,3882618,"JAMS-01, INC.",VA,ARLINGTON,-1,3,-1,,-1,,2021,4,549300ZAZI235VM8Q149,7,JAMS-01 INC DBA HOME SAVINGS & TRUST MORTGAGE,VA,FAIRFAX,22030,1309
2021,2549004LHWTI9UAUAJ26,80-0860660,7,4878159,4878159,"New Wave Loans Residential, LLC",DE,Wilmington,-1,3,-1,,-1,,2021,4,2549004LHWTI9UAUAJ26,7,New Wave Loans Residential LLC,FL,North Miami Beach,33179,33
2021,549300YSSK1TDPTWQ036,39-0669230,1,775456,775456,National Bank of Commerce,WI,Superior,994623,0,2665739,,2665739,"NATCOM BANCSHARES,INC.",2021,4,549300YSSK1TDPTWQ036,1,NATIONAL BANK OF COMMERCE,WI,SUPERIOR,54880,1500
2021,AD6GFRVSDT01YPT1CS68,22-1146430,9,817824,817824,"PNC Bank, National Association",DE,Wilmington,370002264,0,1469314,"PNC BANCORP, INC.",1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE",2021,4,AD6GFRVSDT01YPT1CS68,9,PNC BANK N.A.,PA,Pittsburgh,15222,173932
2021,549300QO5LH5SP6I8C79,61-0337590,3,189044,189044,Commonwealth Bank and Trust Company,KY,Louisville,1122128,0,1118948,,1118948,"COMMONWEALTH BANCSHARES, INC.",2021,4,549300QO5LH5SP6I8C79,3,COMMONWEALTH BANK & TRUST COMPANY,KY,LOUISVILLE,40222,4312
2021,549300CYYO0YQ3EVCV77,74-1132577,5,74579,74579,SHELL FEDERAL CREDIT UNION,TX,Deer Park,1181244,0,-1,,-1,,2021,4,549300CYYO0YQ3EVCV77,5,Shell Federal Credit Union,TX,Deer Park,77536,4038
2021,549300AFD1IR7H2CES48,43-1302908,3,770657,770657,The Nodaway Valley Bank,MO,Maryville,932175,0,1066414,,1066414,"NODAWAY VALLEY BANCSHARES, INC.",2021,4,549300AFD1IR7H2CES48,3,The Nodaway Valley Bank,MO,Maryville,64468,388
2021,254900UDJNXYZSDOKI36,39-0518520,3,248745,248745,Oostburg State Bank,WI,Oostburg,245521,0,2128944,,2128944,"OOSTBURG BANCORP, INC.",2021,4,254900UDJNXYZSDOKI36,3,OOSTBURG STATE BANK,WI,OOSTBURG,53070,376
2021,5493005I7R041I8VOW18,73-1676597,7,73-1676597,-1,"LENDING 3, INC.",CA,FOUNTAIN VALLEY,-1,3,-1,,-1,,2021,4,5493005I7R041I8VOW18,7,"LENDING 3, INC",CA,FOUNTAIN VALLEY,92708,2726
2021,549300BTTR873E71L054,55-0873456,7,3882636,3882636,Integrity Home Mortgage Corporation,VA,ALEXANDRIA,-1,3,-1,,-1,,2021,4,549300BTTR873E71L054,7,Integrity Home Mortgage Corporation,VA,Winchester,22602,5806
2021,254900Z8J5L9POS71X51,93-0444581,5,942481,942481,Oregon State Credit Union,OR,Corvallis,1393221,0,-1,,-1,,2021,4,254900Z8J5L9POS71X51,5,OREGON STATE CREDIT UNION,OR,CORVALLIS,97330,489
2021,2549003AXAR3DY36M190,46-5641567,7,,-1,"Precision Mortgage, LLC",,,-1,-1,-1,,-1,,2021,4,2549003AXAR3DY36M190,7,Precision Mortgage LLC,MD,Rockville,20850,48
2021,254900V7ZAKK6Z6SQ303,38-2116791,5,508887,508887,Polish-American Federal Credit Union,MI,Troy,125385,0,-1,,-1,,2021,4,254900V7ZAKK6Z6SQ303,5,Polish-Am Federal Credit Union,MI,Troy,48083,101
2021,549300OIJZOV6CPR1Y57,42-0114420,1,820048,820048,"First National Bank, Ames, Iowa",IA,Ames,913271,0,1202258,,1202258,AMES NATIONAL CORPORATION,2021,4,549300OIJZOV6CPR1Y57,1,First National Bank  Ames  Iow,IA,Ames,50010,350
2021,549300FV8093AKDLHQ80,48-0669498,5,425498,425498,Envista Credit Union,KS,Topeka,398753,0,-1,,-1,,2021,4,549300FV8093AKDLHQ80,5,ENVISTA CREDIT UNION,KS,TOPEKA,66614,1103
2021,5493005ES4J6H2VR7264,57-0113015,3,763677,763677,Security Federal Bank,SC,Aiken,962701,0,1253773,,1253773,SECURITY FEDERAL CORPORATION,2021,4,5493005ES4J6H2VR7264,3,SECURITY FEDERAL BANK,SC,AIKEN,29802,938
2021,5493006VI8ZWLFWG2K57,22-1733411,5,397782,397782,JERSEY SHORE FEDERAL CREDIT UNION,NJ,Northfield,162609,0,-1,,-1,,2021,4,5493006VI8ZWLFWG2K57,5,Jersey Shore FCU,NJ,Northfield,08225,164
2021,549300LG8MECYD8F2A55,75-1511306,1,498362,498362,American National Bank & Trust,TX,Wichita Falls,885101,0,2507204,,2507183,"AMERIBANCSHARES, INC.",2021,4,549300LG8MECYD8F2A55,1,AMERICAN NATIONAL BANK & TRUST,TX,WICHITA FALLS,76308,979
2021,549300VFH2IXM3I18P78,22-1506321,5,624974,624974,North Jersey Federal Credit Union,NJ,Totowa,215283,0,-1,,-1,,2021,4,549300VFH2IXM3I18P78,5,NORTH JERSEY FEDERAL CREDIT UNION,NJ,TOTOWA,07512,63
2021,549300UFNWYY11NLMW19,63-1246790,7,63-1246790,-1,"Hometown Lenders, Inc.",AL,HUNTSVILLE,-1,3,-1,,-1,,2021,4,549300UFNWYY11NLMW19,7,"Hometown Lenders, Inc.",AL,Huntsville,35806,27012
2021,549300UFWBQTD1W41E26,48-0672349,5,12898,12898,MAINSTREET FEDERAL CREDIT UNION,KS,Lenexa,467748,0,-1,,-1,,2021,4,549300UFWBQTD1W41E26,5,Mainstreet Federal Credit Unio,KS,Lenexa,66215,1298
2021,549300QX0QWWJKEY4R28,36-2031498,2,716833,716833,Marquette Bank,IL,Chicago,1619703,0,1207486,,1207486,MARQUETTE NATIONAL CORPORATION,2021,4,549300QX0QWWJKEY4R28,2,MARQUETTE BANK,IL,CHICAGO,60636,1436
2021,549300VMX06UV1F7NS76,01-0759540,7,4325635,4325635,"SUCCESS MORTGAGE PARTNERS, INC.",MI,PLYMOUTH,-1,2,-1,,-1,,2021,4,549300VMX06UV1F7NS76,7,"SUCCESS MORTGAGE PARTNERS, INC",MI,PLYMOUTH,48170,16175
2021,5493001VH4ZJNSI25781,91-0362750,3,455972,455972,Peoples Bank,WA,Bellingham,1979599,0,1030947,,1030947,PEOPLES BANCORP,2021,4,5493001VH4ZJNSI25781,3,PEOPLES BANK,WA,BELLINGHAM,98226,2658
2021,549300BHPLBG0CXKTL06,52-6051818,5,398387,398387,Clearview Federal Credit Union,PA,Moon Township,1284172,0,-1,,-1,,2021,4,549300BHPLBG0CXKTL06,5,CLEARVIEW FEDERAL CREDIT UNION,PA,MOON TOWNSHIP,15108,2377
2021,QFROUN1UWUYU0DVIWD51,31-0676865,1,723112,723112,"Fifth Third Bank, National Association",OH,Cincinnati,140077697,-1,2990244,FIFTH THIRD FINANCIAL CORPORATION,1070345,FIFTH THIRD BANCORP,2021,4,QFROUN1UWUYU0DVIWD51,1,"Fifth Third Bank, National Association",OH,Cincinnati,45263,145301
2021,549300MPDN3KQZW68M43,39-0207260,3,779650,779650,Chippewa Valley Bank,WI,Hayward,452156,0,1122963,,1122963,"CHIPPEWA VALLEY AGENCY, LTD.",2021,4,549300MPDN3KQZW68M43,3,CHIPPEWA VALLEY BANK,WI,HAYWARD,54843,164
2021,549300W5A6PQ1VJG3497,44-0246815,1,950178,950178,First Federal Bank of Kansas City,MO,Kansas City,791565,0,-1,,-1,,2021,4,549300W5A6PQ1VJG3497,1,FIRST FEDERAL BANK OF KANSAS CITY,MO,KANSAS CITY,64120,2255
2021,2549003Z8R5QM0WPS603,53-0260404,5,402583,402583,IDB Global Federal Credit Union,DC,Washington,586632,0,-1,,-1,,2021,4,2549003Z8R5QM0WPS603,5,IDB Global Federal Credit Union,DC,Washington,20577,291
2021,549300MNJT84X74B3052,63-0962641,3,1160509,1160509,Premier Bank of the South,AL,Cullman,207317,0,2226484,,2226484,"FCB BANCSHARES, INC.",2021,4,549300MNJT84X74B3052,3,Premier Bank of the South,AL,Cullman,35056,161
2021,549300YM15OICCNPH537,27-3627801,7,4537241,4537241,GREENWAY MORTGAGE FUNDING CORP.,NJ,MIDDLETOWN,-1,3,-1,,-1,,2021,4,549300YM15OICCNPH537,7,Greenway Mortgage Funding Corp.,NJ,Middletown,07748,1315
2021,549300ROUYYKL22P3T17,34-4324299,1,571920,571920,The First National Bank of Pandora,OH,Pandora,190343,0,1139149,,1139149,"PANDORA BANCSHARES, INCORPORATED",2021,4,549300ROUYYKL22P3T17,1,First National Bank of Pandora,OH,Pandora,45877,327
2021,54930052M48FOD3CWA54,86-0860478,7,3877575,3877575,"PRIMARY RESIDENTIAL MORTGAGE, INC.",NV,Carson City,-1,3,-1,,-1,,2021,4,54930052M48FOD3CWA54,7,"Primary Residential Mortgage, Inc.",UT,Salt Lake City,84116,58338
2021,549300CIQ950OK0BS407,85-0113445,5,955771,955771,SANDIA LABORATORY,NM,Albuquerque,2634465,0,-1,,-1,,2021,4,549300CIQ950OK0BS407,5,Sandia Laboratory Federal Credit Union,NM,Albuquerque,87111,1759
2021,549300FS4TWJ50ESLB05,43-0573160,2,309150,309150,The Missouri Bank,MO,Warrenton,246711,0,1138393,,1138393,"WARREN COUNTY BANCSHARES, INC.",2021,4,549300FS4TWJ50ESLB05,2,The Missouri Bank,MO,SEDALIA,65301,97
2021,549300FTOVR82GNLRK69,61-1870249,7,,-1,Absolutely Zero Corporation,,,-1,-1,-1,,-1,,2021,4,549300FTOVR82GNLRK69,7,OWNING CORPORATION,CA,ORANGE,92868,8967
2021,549300GCEP3NM7A1X491,14-0578631,1,677176,677176,TrustCo Bank,NY,Glenville,5220288,0,1048513,,1048513,TRUSTCO BANK CORP NY,2021,4,549300GCEP3NM7A1X491,1,Trustco Bank,NY,Albany,12205,9397
2021,5493002LFCYKY0EGSQ80,34-0092790,3,72678,72678,Belmont Savings Bank,OH,Bellaire,376994,0,-1,,-1,,2021,4,5493002LFCYKY0EGSQ80,3,Belmont Savings Bank,OH,Bellaire,43906,292
2021,254900GBKSHEUZ4PGG08,54-0345618,1,31826,31826,Powell Valley National Bank,VA,Jonesville,303286,0,1249271,,1249271,"POWELL VALLEY BANKSHARES, INC.",2021,4,254900GBKSHEUZ4PGG08,1,Powell Valley National Bank,VA,Jonesville,24263,213
2021,549300LAWVJCE0EU0U03,83-0991339,7,,-1,"M C Mortgage, L.P.",,,-1,-1,-1,,-1,,2021,4,549300LAWVJCE0EU0U03,7,"M C Mortgage, L.P.",TX,Grapevine,76051,313
2021,5493006ZBGVXBAMCRG16,59-0773154,5,577799,577799,FLORIDA,FL,Gainesville,1266314,0,-1,,-1,,2021,4,5493006ZBGVXBAMCRG16,5,FLORIDA CREDIT UNION,FL,GAINESVILLE,32627,7352
2021,549300PE7I3IWSUX2B53,06-0521260,3,821906,821906,Salisbury Bank and Trust Company,CT,Lakeville,1112449,0,2693273,,2693273,"SALISBURY BANCORP, INC.",2021,4,549300PE7I3IWSUX2B53,3,Salisbury Bank and Trust Co,CT,Lakeville,06039-1868,632
2021,549300N52O6FKUCU5G62,91-0863377,5,681191,681191,NUMERICA CREDIT UNION,WA,Spokane Valley,2515180,0,-1,,-1,,2021,4,549300N52O6FKUCU5G62,5,NUMERICA CREDIT UNION,WA,SPOKANE VALLEY,99216,4805
2021,549300QIEXWCVRBXUH64,59-0857963,5,338981,338981,VELOCITY COMMUNITY Federal Credit Union,FL,PALM BEACH GARDENS,364320,0,-1,,-1,,2021,4,549300QIEXWCVRBXUH64,5,VELOCITY COMMUNITY FEDERAL CREDIT UNION,FL,PALM BEACH GARDENS,33410,261
2021,549300VN6R9UZ2MLDD79,56-2381466,7,,-1,"WinTex Group, LLC",TX,PLANO,-1,3,-1,,-1,,2021,4,549300VN6R9UZ2MLDD79,7,Wintex Group LLC,TX,Plano,75093-5505,1327
2021,549300FVD3YHE65PKH97,20-8083209,7,3955192,3955192,"PANORAMA MORTGAGE GROUP, LLC",NV,CARSON CITY,-1,3,-1,,-1,,2021,4,549300FVD3YHE65PKH97,7,"PANORAMA MORTGAGE GROUP, LLC",NV,LAS VEGAS,89119,9303
2021,254900UEITST3NEK8Y27,55-0267604,3,969639,969639,"FNB Bank, Inc.",WV,Romney,203841,0,1363784,,1363784,"EASTERN BANCSHARES, INC.",2021,4,254900UEITST3NEK8Y27,3,"FNB BANK, INC",WV,ROMNEY,26757,130
2021,5493003B20KZ3DEZGB43,26-0339713,3,3835454,3835454,Royal Business Bank,CA,Los Angeles,2783284,0,4176855,,4176855,RBB BANCORP,2021,4,5493003B20KZ3DEZGB43,3,ROYAL BUSINESS BANK,CA,LOS ANGELES,90017,1386
2021,5493007XRAHUC7QUVO11,75-0298448,1,329952,329952,The First National Bank of Granbury,TX,Granbury,629386,0,1105528,,1105528,FIRST GRANBURY BANCORPORATION,2021,4,5493007XRAHUC7QUVO11,1,THE FIRST NATIONAL BANK OF GRA,TX,GRANBURY,76048,447
2021,254900AU2FARCMPNA566,16-0341640,3,941804,941804,Bank of Holland,NY,Holland,143291,0,2960359,,2960359,"HOLLAND BANCORP, INC.",2021,4,254900AU2FARCMPNA566,3,Bank of Holland,NY,Holland,14080,253
