idrssd,year,bank_name,assets_c,tier1_capital_c,total_loans_c
819556,2023,CONCORDIA BANK & TRUST COMPANY,686658,69284,0
819855,2023,Peoples Bank,1053393,93993,1305
820048,2023,FIRST NATIONAL BANK,1117262,101976,154
820301,2023,Jewett City Savings Bank,403286,54141,0
820477,2023,Midland Federal Savings And Loan Association,122548,9441,0
820842,2023,BLOOMSDALE BANK,311112,26787,0
820879,2023,First Federal Savings and Loan Association of Van Wert,142139,24965,0
821036,2023,Peoples Bank Of Kankakee County,346254,23837,552
821157,2023,The Goose River Bank,157557,15385,0
821559,2023,"Minnesota First Credit and Savings, Inc.",25199,4250,0
821643,2023,ASHTON STATE BANK,54979,7020,0
821906,2023,Salisbury Bank And Trust Company,1541582,153762,0
822042,2023,Southern Michigan Bank & Trust,1272193,116682,0
822051,2023,Citizens State Bank,285216,33567,0
822275,2023,"Winter Hill Bank, FSB",418054,39607,0
822556,2023,Texas Exchange Bank,2681992,317605,8473
822631,2023,MIDLAND COMMUNITY BANK,78004,9634,0
823076,2023,Guardian Savings Bank,34814,7199,0
823133,2023,PEOPLES NATIONAL BANK OF KEWANEE,546694,52328,0
823142,2023,DU QUOIN STATE BANK,131917,12281,0
823450,2023,First National Bank,453122,46180,382
823478,2023,Northeast Community Bank,1402231,217282,0
823553,2023,The Bank of Denton,24360,3671,0
823638,2023,First Bank Of Coastal Georgia,191283,18743,0
823656,2023,First State Bank Southwest,405041,36902,654
824242,2023,Benton County State Bank,49078,7097,0
824653,2023,Texas Heritage National Bank,521191,45548,0
824671,2023,Phoenixville Federal Savings& Loan Association,602280,67848,0
824738,2023,THE FIRST NATIONAL BANK OF LACON,78474,6530,0
825146,2023,Morton Community Bank,4865566,472957,0
825454,2023,First Missouri State Bank,220071,18360,0
825548,2023,Community State Bank Of Missouri,294227,34003,0
825753,2023,CITIZENS INDEPENDENT BANK,360735,38032,0
825847,2023,Farmers Trust & Savings Bank,327907,37015,0
825940,2023,Bank Of Buffalo,90141,8591,0
826451,2023,American Exchange Bank,86473,9538,0
826648,2023,Mediapolis Savings Bank,251841,21359,0
826956,2023,CHOICE FINANCIAL GROUP,4229093,362304,949
827355,2023,The First National Bank Of Nevada,111197,16099,0
827458,2023,Dakota Western Bank,342836,37209,0
827560,2023,"FINANCE FACTORS, LIMITED",596976,73061,420
828110,2023,Pennsville National Bank,274535,21098,0
828174,2023,First Federal Savings And Loan Association Of Valdosta,200083,29134,0
828473,2023,Citizens Savings Bank,387454,55777,0
828651,2023,ANB Bank,3198052,285067,0
829032,2023,"BCBank, Inc",197040,21046,0
829041,2023,Citizens Bank & Trust Company,300783,42787,0
829050,2023,"The Bank, National Association",484490,41544,0
829452,2023,Commercial Bank Of Oak Grove,113677,13025,0
830113,2023,THE FORT JENNINGS STATE BANK,238437,25628,211
830252,2023,"The Lytle State Bank Of Lytle, Texas",121850,15933,0
830355,2023,First National Bank & Trust Company Of Mcalester,557903,56917,0
830542,2023,CBI Bank & Trust,1114078,132351,366
830645,2023,Longview Community Bank,68257,4938,0
830748,2023,Germantown Trust & Savings Bank,460594,55479,0
831008,2023,The Guilford Savings Bank,1048056,119434,0
831576,2023,BankTennessee,545520,44972,0
831642,2023,First Citizens State Bank,428047,75534,0
831875,2023,First Federal Savings and Loan Association,81201,18973,0
831941,2023,Taylor County Bank,216007,26420,0
832528,2023,Clay County Bank,117184,16945,0
832546,2023,West Shore Bank,685738,58815,1022
833404,2023,Fall River Five Cents Savings Bank d/b/a BankFive,1705192,146768,9970
833749,2023,WOODTRUST BANK,644096,60451,0
833758,2023,Heartland Tri-State Bank,139199,12824,0
833851,2023,FIRST STATE BANK OF SWANVILLE,26621,3838,0
834175,2023,Lawrenceburg Federal Bank,75053,16641,0
835079,2023,"Covington Savings And Loan Association, The",89056,12412,0
835257,2023,Community Bank Mankato,465002,39472,0
835378,2023,"Beardstown Savings, S.B.",63851,7210,0
835444,2023,"Bank Of Herrin, The",301798,28824,0
835613,2023,Security Bank & Trust Co,67386,10676,0
835659,2023,Tri-County Trust Company,59954,8180,0
835743,2023,Bank of Holly Springs,474842,64526,0
835770,2023,Fox Valley Savings Bank,394538,60668,0
836656,2023,FARMERS & MERCHANTS BANK,24223,1782,0
836843,2023,Midwestone Bank,6574512,610217,612
837000,2023,The First National Bank of Long Island,4279384,429377,0
837046,2023,Corydon State Bank,112766,26794,0
837149,2023,"First Community Bank Of The Heartland, Inc.",404673,31244,68
837158,2023,FIRST NATIONAL BANK & TRUST COMPANY,207475,17476,0
837354,2023,Keen Bank National Association,182089,14340,0
837448,2023,Warren-Boynton State Bank,225672,27253,0
837541,2023,Farmers State Bank of Hoffman,191782,25705,0
837608,2023,Rollstone Bank & Trust,888799,91143,0
837653,2023,Heartland State Bank,69810,6969,0
837840,2023,UNITY BANK OF MISSISSIPPI,286316,29838,0
837952,2023,Flint Hills Bank,153244,19323,0
837970,2023,Fifth District Savings Bank,473367,83973,0
838155,2023,PEOPLES STATE BANK,36596,2552,0
839068,2023,Security State Bank,818495,98450,0
839246,2023,Bank Of Columbia,177083,16868,0
839255,2023,FNB COMMUNITY BANK,522049,49382,0
839572,2023,"Liberty Savings Bank, F.S.B.",1191714,102881,0
839817,2023,Farmers and Traders Bank of Campton,63211,5780,0
839974,2023,"Graham Savings And Loan, SSB",156268,16757,0
840019,2023,Citizens Bank,195676,16597,0
840251,2023,Home Bank & Trust Co.,143764,11031,1305
840354,2023,First Financial Bank in Winnebago,55599,7466,0
840363,2023,FirstBank Southwest,1573379,161777,382
840578,2023,Nelsonville Home and Savings Association,35587,4366,0
840747,2023,Farmers State Bank,1542625,155189,1883
841472,2023,Mutual Savings Bank,280296,30837,0
841753,2023,City Bank   Trust Company,388138,34088,0
841838,2023,Thread Bank,417178,36284,369
842376,2023,West View Savings Bank,374189,33217,0
842460,2023,Lone Star National Bank,3061875,340557,881
842853,2023,United Minnesota Bank,48592,3060,0
843476,2023,Cornerstone Bank,47322,6171,0
843542,2023,FIRST STATE BANK OF WARREN,117058,13221,0
843953,2023,Integrity Bank,83942,7347,0
844053,2023,Security National Bank of Omaha,1398477,147065,180
844138,2023,Simmesport State Bank,190038,17836,0
844455,2023,First National Bank in Fredonia,97264,16923,0
844567,2023,PointBank,916573,80812,0
845247,2023,Edmonton State Bank,740741,93604,443
845443,2023,First Iowa State Bank,148908,15109,0
845573,2023,"Spencer Savings Bank, Savings And Loan Association",3812457,390122,0
846132,2023,Dewey Bank,28380,2243,0
846945,2023,Badger Bank,185709,22067,0
847157,2023,United Community Bank,317243,32926,165
847979,2023,Community Savings Bank,87221,15493,0
848248,2023,FIDELITY BANK,536478,59069,0
848453,2023,"Bank Of Houston, The",52684,7319,10058
849076,2023,Henderson Federal Savings Bank,114073,26166,0
849348,2023,Community State Bank,336694,30492,0
849357,2023,"First National Bank Of Hughes Springs, The",331621,32063,0
849432,2023,The Bank of Monroe,208221,26155,0
850036,2023,First American Bank,6105252,432588,3985
850054,2023,First National Bank in Ord,152633,13387,0
850456,2023,Goppert State Service Bank,251496,24230,0
851060,2023,Atascosa Bank,95957,9173,0
851172,2023,"Citizens Building   Loan, SSB",142999,31293,0
851239,2023,"The Poca Valley Bank, Inc.",495448,41476,0
851631,2023,Better Banks,441388,36238,67
852218,2023,JPMorgan Chase Bank National Association,3201942000,269672000,18580000
852254,2023,"Union Bank, The",259560,25216,140
852320,2023,Truist Bank,545969000,45237000,1366000
852544,2023,Southern Bancorp Bank,2258187,271248,76
852704,2023,Genesee Regional Bank,1116398,105462,7095
852713,2023,QNB Bank,1655674,139260,0
852973,2023,"PIONEER TRUST BANK, N.A.",727001,89265,0
853112,2023,Heartland Bank,1660628,165895,1268
853251,2023,Unity National Bank Of Houston,206417,28566,0
853671,2023,Oconee Federal Savings And Loan Association,566560,86500,0
853747,2023,Citizens National Bank Of Albion,347898,55834,0
853804,2023,The Bank of Canton,831740,97384,626
853934,2023,Community State Bank,248929,28267,0
853952,2023,The Central Trust Bank,19309880,1607411,33483
854173,2023,Investment Savings Bank,107687,22434,0
854753,2023,St. Clair State Bank,112064,11648,0
854847,2023,First State Bank,138146,14395,0
855143,2023,RIVERWIND BANK,136866,13101,0
855264,2023,FIRST NATIONAL BANK IN PORT LAVACA,375335,41227,0
855303,2023,The Citizens National Bank of Hammond,27304,2450,0
855563,2023,MURPHY BANK,359341,45274,0
855741,2023,BankORION,612018,62745,0
855844,2023,Anna-Jonesboro National Bank,261556,33667,0
855956,2023,Union State Bank,209615,20027,0
856159,2023,ST. MARTIN NATIONAL BANK,31760,3681,0
856243,2023,"American Commercial Bank & Trust, National Associa",1354398,110027,35460
856346,2023,Farmers State Bank,309826,26814,717
856458,2023,Bank Of Hazelton,58008,5969,0
856542,2023,Breda Savings Bank,89703,8151,0
856748,2023,The Citizens Bank,1335234,113461,0
856869,2023,POWELL STATE BANK,37500,3374,0
856944,2023,State Bank of Brooks,23537,2307,0
857259,2023,BANK OF GREELEY,44406,5535,0
857455,2023,Tejas Bank,207882,20820,0
857576,2023,West Town Bank & Trust,403579,45012,34302
857745,2023,The Libertyville Savings Bank,423090,37466,0
857811,2023,MAUCH CHUNK TRUST COMPANY,610304,43248,0
857875,2023,"Mid-Southern Savings Bank, FSB",268858,42620,0
857941,2023,Great Rivers Bank,163220,16534,0
858153,2023,State Bank Of Canton,35959,6777,0
858443,2023,The First National Bank Of Ava,71690,9286,0
858452,2023,Bank Of Prague,37377,4562,0
858528,2023,The Bank Of Marion,553654,56135,0
858818,2023,WSB MUNICIPAL BANK,167484,17745,0
858854,2023,CITIZENS STATE BANK,323616,28824,0
859002,2023,Easthampton Savings Bank,1738869,173873,3439
859141,2023,AVAILA BANK,1545185,142258,111
859552,2023,Bank Of The West,751976,57557,838
859655,2023,The Bankers Bank,239870,32336,0
859712,2023,Ridgewood Savings Bank,6834299,869842,0
860053,2023,SUNRISE BANKS N.A.,2099142,247052,2582
860147,2023,First National Bank Of Pana,280692,29979,208
860231,2023,FARMERS STATE BANK OF EMDEN,40407,9987,0
860259,2023,PREMIER BANK,339176,45000,0
860334,2023,Bank of Zachary,360790,38301,0
860352,2023,Dakota Heritage Bank,324294,31208,0
861153,2023,Haviland State Bank,45199,6182,0
861658,2023,First Security Bank - Sleepy Eye,262912,29060,0
861742,2023,Pioneer State Bank,121815,14527,0
861854,2023,FIRST STATE BANK,73023,8958,0
862057,2023,BANK OF COMMERCE,406872,37905,0
862141,2023,TruBank,415445,39057,0
863362,2023,Brazos National Bank,29132,13459,4332
863607,2023,National Grand Bank Of Marblehead,430577,44230,0
863652,2023,The Farmers State Bank,70188,9330,0
863746,2023,Farmers & Merchants Savings Bank,593725,78609,0
864378,2023,Citizens  Federal Savings Bank,180572,39526,0
864471,2023,Piedmont Federal Savings Bank,1151256,237882,0
864846,2023,Bank of 1889,296085,28340,0
864855,2023,The First State Bank of Healy,100874,15779,0
865142,2023,IOWA STATE BANK,406525,38711,0
865151,2023,Legends Bank,486629,76775,0
865450,2023,"Profinium, Inc.",514883,45485,137
865544,2023,"Clear Lake Bank and Trust Company, Inc.",548368,43860,0
865759,2023,Union State Bank,197168,20409,0
865852,2023,Farmers State Bank Of Underwood,103523,7674,0
866000,2023,Glens Falls National Bank And Trust Company,3125180,292134,266
866055,2023,Charis Bank,258421,30391,0
866121,2023,Mercer County State Bank,551097,53134,0
866251,2023,Union State Bank,36583,4639,0
867070,2023,"Sterling Federal Bank, F.S.B.",468066,42922,68
867258,2023,"The Mercantile Bank Of Louisiana, Missouri",133958,23031,0
867632,2023,International Finance Bank,944447,87430,0
867650,2023,Pinnacle Bank,2624622,237121,627
867856,2023,Citizens State Bank,351648,35843,0
868059,2023,"Security State Bank of Warroad, Minnesota",134913,19793,0
868572,2023,Home Savings Bank of Wapakoneta,39365,4966,0
868956,2023,FIRST NORTHERN BANK OF WYOMING,572305,47930,2160
869346,2023,Iowa State Savings Bank,258491,24113,0
869551,2023,THE DENISON STATE BANK,425097,65187,0
869663,2023,Citizens 1St Bank,708489,150166,0
869953,2023,Alamosa State Bank,345425,32747,0
870539,2023,"The Peoples Bank, Biloxi, Mississippi",861302,97883,0
870650,2023,CNB St. Louis Bank,717866,63954,0
870856,2023,The First National Bank of Hope,82181,10852,0
870913,2023,Buckeye State Bank,320703,34430,0
871358,2023,Bank of Holyrood,73569,10472,0
871648,2023,Spencer County Bank,126539,15773,0
871769,2023,Farmers And Merchants Bank Of Long Beach,12054744,1320795,0
871956,2023,The First Bank Of Celeste,74804,5143,0
872047,2023,Decorah Bank & Trust Co,672645,73117,120
872579,2023,Hibernia Bank (formerly Union Savings And Loan Association),258851,29391,0
873259,2023,Mid America Bank,893681,90088,185
874050,2023,CITIZENS BANK MINNESOTA,581176,50597,140
874452,2023,STATE BANK OF NEW RICHLAND,117440,10691,0
874845,2023,Lake City Bank,6412535,732966,357
875048,2023,Community State Bank Of Rock Falls,310948,33112,479
875057,2023,Farmers State Bank,387661,49496,0
875132,2023,Grand Ridge National Bank,306342,40628,0
875655,2023,Citizens State Bank Norwood Young America,117210,9710,0
875758,2023,First Texas Bank,209848,18880,0
875879,2023,Warsaw Federal Savings And Loan Association,71681,7420,93
875936,2023,First Bank,557066,64710,0
876157,2023,Odin State Bank,68398,5767,0
876634,2023,Capital City Bank,4513488,358881,26908
876700,2023,Centreville Bank,2127985,330482,0
877350,2023,Horizon Financial Bank,184693,20146,0
877752,2023,The Citizens National Bank Of Park Rapids,333048,37904,0
877958,2023,The Hopeton State Bank,26183,2903,0
879336,2023,State Bank of Herscher,164054,20406,0
879439,2023,Feliciana Bank & Trust Company,135207,16369,0
879457,2023,CORNERSTONE BANK,1304394,105755,0
879550,2023,BANK OF NEW CAMBRIA,35515,4339,0
879644,2023,The Bank Of Advance,454772,50486,0
879747,2023,Farmers State Bank of Waupaca,256860,27787,0
880332,2023,PIKE NATIONAL BANK,348663,39760,0
880855,2023,THE BANK OF OLD MONROE,601888,79284,233
881012,2023,FIRST COLUMBIA BANK & TRUST CO,940278,101037,4568
881441,2023,ALTON BANK,116885,9784,0
881478,2023,Heritage Bank,6977262,660449,0
881852,2023,High Plains Bank,181855,19303,0
881900,2023,Millbury National Bank,114230,11481,0
882242,2023,Rolling Hills Bank & Trust,435547,41889,0
882541,2023,Bridge Community Bank,122644,13398,0
882701,2023,Fairfield County Bank,1919285,248917,0
882952,2023,OZARK BANK,387680,28334,0
883351,2023,LIBERTY STATE BANK,124375,15316,0
883959,2023,"Bank Of Kremlin, The",368346,35413,0
884303,2023,Chemung Canal Trust Company,2641568,210901,0
884358,2023,First State Bank Of Livingston,437564,58550,0
884376,2023,"Pickens Savings and Loan Association, FA",123411,12993,0
884442,2023,Jackson County Bank,816726,74179,109
884648,2023,United Community Bank,263601,20990,0
884657,2023,Rushford State Bank (Incorporated),100545,5426,0
885225,2023,The Bank of Delmarva,932149,89645,0
885252,2023,Citizens Bank,224256,22141,0
885430,2023,ST LANDRY BANK & TRUST COMPANY,287400,29958,0
885579,2023,Tioga-Franklin Savings Bank,66257,6540,0
885869,2023,"Commercial Bank Of Texas, N.A.",1307150,116873,1455
886204,2023,Watertown Savings Bank,1448597,146487,0
886624,2023,Clear Mountain Bank,880734,106218,179
887340,2023,First State Bank,1540979,144068,6656
887827,2023,The Hamler State Bank,100195,16312,0
887854,2023,Sherwood Community Bank,73944,5695,0
888002,2023,Middlesex Savings Bank,6204550,749828,0
888141,2023,Farmers & Merchants Bank & Trust,255162,20620,0
888271,2023,"Hancock County Savings Bank, F.S.B.",450320,81505,0
888552,2023,"First State Bank, The",809214,76225,0
888833,2023,Northeast Georgia Bank,626401,67563,0
890050,2023,FIRST NATIONAL BANK OF GILLETTE,622165,81110,1306
890078,2023,Lake City Federal Bank,82149,10185,0
890649,2023,Mount Vernon Bank and Trust Company,182031,22598,0
890742,2023,Blackhawk Bank & Trust,1768593,180176,0
890957,2023,Strasburg State Bank,101723,7636,0
891226,2023,Farmers And Merchants Bank,717639,71676,428
891253,2023,Columbus State Bank,121722,14584,0
892205,2023,WESTFIELD BANK,2550802,244864,0
892223,2023,The Hicksville Bank,177312,18301,0
893855,2023,Lead Bank,817248,79910,347
894272,2023,Newport Federal Bank,251030,25653,0
894348,2023,Bank Of Wisconsin Dells,949124,95717,0
894544,2023,First Security Bank and Trust Company,601839,48819,116
894834,2023,The Trust Bank,48609,5239,0
895055,2023,The First National Bank Of Mcgregor,768602,78934,0
895448,2023,Milledgeville State Bank,174290,19960,0
895710,2023,Citizens & Northern Bank,2439371,248744,542
896155,2023,Shell Lake State Bank,303108,38870,0
897170,2023,Ponce Bank,2300787,456816,1979
897237,2023,"Citizens Bank Of Morgantown, Inc",53851,8458,0
897330,2023,Bank Of Morton,79638,10675,0
897451,2023,Integrity Bank Plus,87729,8093,0
897648,2023,MCGEHEE BANK,156176,25017,0
897853,2023,SECURITY BANK OF SOUTHWEST MISSOURI,107356,11985,0
898458,2023,Bank Of Jackson Hole Trust,39252,11238,0
898579,2023,First Federal Community Bank,536877,63158,0
898627,2023,THE CITIZENS BANK,994381,75982,0
898850,2023,FIRST LIBERTY BANK,572061,61928,405
899008,2023,WINCHESTER SAVINGS BANK,685436,79870,0
899343,2023,WILSON & MUIR BANK & TRUST CO INC,706771,60026,697
899428,2023,First Bank,1369639,132104,0
899642,2023,First State Bank,350396,26645,0
899651,2023,CITIZENS STATE BANK,164191,18630,0
900034,2023,RAYNE STATE BANK & TRUST COMPANY,469126,61500,0
900146,2023,CUSB Bank,688368,79318,0
900306,2023,Northern Bank & Trust Company,2834447,414951,309
900379,2023,Wake Forest Federal Savings And Loan Association,109335,25995,0
900502,2023,Fulton Savings Bank,474328,124400,0
900678,2023,"Carthage Savings and Loan, National Association",308118,34976,0
901134,2023,Community Bank Of Parkersburg,292019,30071,0
901358,2023,"Heritage Bank, National Association",457589,47322,1059
901451,2023,CITIZENS NATIONAL BANK,67973,9454,0
901741,2023,Northwest Bank & Trust Company,234036,20153,0
901938,2023,The Farmers Bank,842410,111758,163
